IDs,tsne dim 1,tsne dim 2,Cluster
DE-03-3587-H1,21.476147,-22.41503,9
NY-01-0969-H1,8.756929,0.3785388,-1
CZ-01-0284-H1,-10.093532,8.40835,6
PL-01-0014-H1,12.646224,-20.90729,-1
DK-01-1142-H1,2.3277657,31.48682,1
US-01-0832-H1,-10.093875,8.408397,6
DE-02-4690-H1,-13.325979,0.30086908,-1
DE-03-2752-H1,-10.093731,8.408384,6
DE-02-3744-H1,17.142735,-0.9344382,-1
CZ-01-1071-H1,11.163707,3.8378325,-1
IT-02-0528-H2,-10.093599,8.408059,6
DE-03-4825-H1,-9.955535,8.761879,6
SE-01-0381-H1,-9.9552,8.76393,6
DE-03-1614-H1,22.681736,0.5765615,11
CZ-01-0469-H1,12.992533,-12.156098,-1
DE-02-0376-H1,17.048712,-10.028905,14
DE-02-3779-H1,-10.093094,8.408983,6
DE-03-3190-H1,20.885633,-17.824345,-1
GR-01-0077-H1,2.6601155,7.7345667,8
DE-02-1159-H1,-10.093364,8.408441,6
IT-08-0182-H1,2.3329346,-34.901073,3
UK-01-0238-H1,11.775063,7.334491,-1
DE-02-2744-H1,-9.955234,8.763989,6
IT-01-0113-H1,2.3329346,-34.901073,3
GR-02-0461-H1,18.249811,-9.421965,-1
AT-01-0117-H1,-9.955536,8.764001,6
US-01-0097-H1,-0.82273614,-6.671371,-1
NL-01-0971-H1,15.178895,-15.599263,15
DE-03-2468-H1,-2.9640949,7.6621814,8
SE-01-0444-H1,-2.6431494,-28.953876,4
UK-03-0075-H1,-9.95548,8.764861,6
DK-01-1519-H1,-10.093967,8.4080925,6
DK-01-0827-H1,-9.955478,8.763754,6
GR-03-0224-H1,-9.95541,8.763831,6
SE-01-1226-H1,-9.955564,8.763278,6
GR-01-0707-H1,-9.955672,8.761397,6
GR-02-0612-H1,-9.955558,8.761919,6
GR-01-0226-H1,-9.955257,8.764119,6
DE-02-1939-H1,-9.955323,8.763696,6
DK-01-1016-H1,-10.093297,8.408374,6
CZ-01-1302-H2,13.469267,1.033361,-1
US-01-0339-H1,-9.955506,8.763338,6
SE-01-1017-H1,-9.955496,8.763301,6
DK-01-0607-H1,16.45969,-17.687683,15
GR-02-0330-H1,14.575718,-9.33058,14
CZ-01-1778-H1,-10.093532,8.408901,6
DE-02-2239-H1,-10.093962,8.408125,6
DE-02-1979-H1,-1.812559,-23.040867,-1
DE-02-0206-H1,5.0068674,8.088753,8
GR-02-0434-H1,-10.093728,8.408488,6
IT-07-0094-H1,-9.95475,8.771604,6
RU-01-0551-H1,20.562263,-10.789472,-1
DK-01-0389-H1,1.9902104,-37.194893,-1
DE-02-1904-H1,8.19702,-6.5848103,10
IT-07-0180-H1,-1.0584079,-4.6759224,-1
DE-03-4661-H1,1.519099,-10.640035,-1
DE-03-4641-H1,18.367064,-24.283764,9
SE-01-0110-H1,-9.955589,8.761712,6
FR-01-0269-H1,-10.098924,8.400299,6
CZ-01-0420-H1,-3.0827975,-11.935666,-1
FR-01-0495-H1,22.000597,-9.667522,16
UK-01-0450-H1,7.3695383,-4.361034,10
DE-02-3776-H1,-13.325979,0.30086908,-1
DE-02-2989-H1,-6.266034,-26.918985,4
DE-01-0164-H1,-10.093107,8.40875,6
NL-01-0365-H1,-10.093705,8.408005,6
IT-01-0425-H1,5.7256303,-35.467064,3
IT-02-0596-H1,-9.955615,8.763168,6
US-01-1000-H1,-10.093822,8.408039,6
FR-01-0209-H1,-10.093649,8.408537,6
NY-01-0939-H1,-2.086738,-8.067203,-1
ES-01-0483-H1,1.091008,-14.497145,-1
CZ-01-0935-H1,-10.09289,8.409206,6
NY-01-0870-H1,-9.9554405,8.763947,6
AT-01-0235-H1,-9.955237,8.763886,6
DE-02-4775-H1,8.234355,-10.435779,10
FR-01-1042-H1,18.271757,1.6914619,-1
US-01-0138-H1,12.992533,-12.1560955,-1
DE-02-4990-H1,-4.414372,-27.225958,4
DK-01-1103-H1,-10.093117,8.408214,6
NL-01-1256-H1,4.2653356,11.938024,-1
DE-02-0454-H1,9.589691,-4.721521,10
CZ-01-1734-H1,-9.953488,8.780792,6
UK-01-0125-H1,-9.955505,8.762692,6
FR-01-0027-H1,-10.093589,8.408339,6
DE-02-1826-H1,-4.939322,-27.265465,4
IT-02-0351-H1,21.52959,-3.1232953,-1
IT-01-0039-H1,-10.093866,8.407974,6
NL-01-0802-H1,9.963334,-10.334882,10
IT-01-0438-H1,22.681736,0.5765615,11
DE-02-3395-H1,-10.093027,8.40847,6
DK-01-0313-H1,-10.093335,8.40839,6
DK-01-1420-H1,3.649858,-8.471858,-1
DE-02-5018-H1,-9.955631,8.762577,6
AT-01-0091-H1,-9.955522,8.761942,6
NL-01-0568-H1,22.383137,-21.856619,9
DE-02-4846-H1,-6.2660704,-26.919008,4
IT-05-0251-H1,-9.955226,8.763858,6
DE-02-3616-H1,8.602995,5.7981434,-1
ES-01-0458-H1,-9.955257,8.764119,6
DE-03-4754-H1,13.469267,1.033361,-1
UK-03-0282-H1,-3.3776073,16.11925,-1
DE-02-4039-H1,5.1722784,-5.392131,10
DE-03-1140-H1,22.704998,1.4251449,11
UK-01-0528-H1,-2.051421,5.853512,8
SE-01-0689-H2,-10.093359,8.408872,6
SE-01-0732-H1,15.188027,0.3384671,-1
GR-01-0709-H1,6.8895884,-16.165745,10
US-01-0822-H1,0.06727415,4.2521234,8
US-01-0936-H1,23.865519,-9.735932,16
DE-02-5171-H1,-10.09323,8.408144,6
IT-07-0002-H1,-10.094054,8.408066,6
DE-02-1403-H1,19.433546,-6.307133,-1
DE-03-1481-H1,-10.093639,8.408583,6
DE-03-3261-H1,1.5241443,-10.642208,-1
NY-01-1093-H1,-10.093431,8.408253,6
DE-02-4416-H1,21.402319,2.0407333,11
GR-01-0188-H1,-10.093082,8.408481,6
SE-01-0755-H1,-4.939322,-27.265465,4
FR-01-0412-H1,-9.955531,8.761818,6
NL-01-0763-H1,-6.1546273,-29.86328,-1
FR-01-0538-H1,-10.093186,8.408203,6
GR-01-0588-H1,-9.955379,8.7647,6
US-01-0969-H1,-9.954672,8.773424,6
DE-03-2966-H1,-10.093055,8.408306,6
PL-01-0060-H1,17.437315,-21.339716,9
CZ-01-0409-H1,-9.9555,8.762738,6
GR-03-0132-H1,22.383125,-21.856606,9
DE-02-0562-H1,12.646224,-20.90729,-1
DE-02-4789-H1,-9.955431,8.763768,6
SE-01-0883-H1,15.885369,-10.730833,14
DE-02-1860-H1,-9.95561,8.763427,6
RU-01-0396-H1,-9.9552355,8.764114,6
CZ-01-0648-H3,4.58182,-29.16247,-1
DE-03-3853-H1,-9.95551,8.761651,6
DE-03-3752-H1,-10.093561,8.40861,6
DE-02-4152-H1,-6.586302,-29.74539,-1
DE-02-2218-H1,5.430895,-15.030914,10
NY-01-0104-H1,-9.955564,8.761878,6
IT-01-0413-H1,8.601794,5.8020024,-1
DE-02-0750-H1,2.3877776,-8.947225,-1
DE-02-4688-H1,-6.2660704,-26.919008,4
IT-01-0428-H1,5.8599515,-35.39229,3
US-01-0230-H1,-9.955226,8.76402,6
GR-01-0965-H1,-9.955409,8.766003,6
NY-01-0065-H1,15.129918,-9.121372,14
IT-02-0641-H1,-10.093912,8.407892,6
PL-01-0161-H1,22.601166,-16.874212,17
DK-01-0281-H2,-1.2500156,11.1927,-1
US-01-0999-H1,13.152074,-12.112805,-1
FR-01-0540-H1,-2.666671,6.5720153,8
DK-01-0761-H1,-10.093495,8.408255,6
DE-03-4501-H1,22.047152,-22.227886,9
NY-01-0588-H1,14.664844,-9.519938,14
FR-01-1371-H1,-10.227075,9.07442,6
DE-02-0062-H1,-10.227071,9.074579,6
CZ-01-1863-H2,-10.51068,8.389771,6
GR-03-0229-H1,18.089548,3.3334098,12
DE-02-5174-H1,8.806113,-13.680836,10
DK-01-1157-H1,-10.510532,8.389939,6
DK-01-0565-H1,-10.510579,8.389786,6
DE-02-2470-H1,18.982025,-3.0106134,13
SE-01-1146-H1,-10.510448,8.390056,6
NL-04-0089-H1,-1.1199656,11.046547,8
NY-01-0325-H1,22.706045,1.4251182,11
DE-02-4201-H1,9.728345,8.384663,-1
CZ-01-0288-H1,14.906994,-16.268541,15
CZ-01-1603-H1,-10.510621,8.389771,6
US-01-1116-H1,-10.510728,8.389767,6
DE-03-2043-H1,-34.292023,8.047297,2
GR-03-0377-H1,-10.510729,8.389814,6
DE-02-4127-H1,22.459116,-5.431768,-1
UK-01-0141-H1,-1.0716103,-29.96951,4
DE-03-3510-H1,24.26397,-13.978584,-1
DE-03-3193-H1,10.018132,-12.143753,10
IT-08-0098-H1,7.232943,-16.16163,10
NY-01-0869-H1,2.411401,-34.897915,3
CZ-01-1869-H2,-10.227406,9.075275,6
RU-01-0645-H1,-10.227478,9.075534,6
GR-02-0223-H1,2.4102025,-34.897472,3
DE-01-0457-H1,-1.9287312,8.914133,8
IT-02-0185-H1,25.275675,-8.855792,-1
NL-01-1215-H1,-10.226789,9.073188,6
GR-02-0413-H1,15.938732,-16.342459,15
DE-02-1980-H1,-4.951916,-27.24938,4
UK-01-0167-H1,2.4104192,-34.897617,3
US-01-0233-H1,-1.0716103,-29.96951,4
NL-01-0487-H1,10.244387,-14.005157,10
CZ-01-0053-H1,8.490354,-12.177193,10
FR-01-0563-H1,-13.262012,22.71307,0
NL-01-1295-H1,-3.707877,16.622068,-1
GR-01-0286-H1,22.706045,1.4251182,11
DE-03-0810-H1,25.544071,-17.823555,17
DE-02-5051-H1,-10.227061,9.074416,6
DE-03-1363-H1,-10.22725,9.074497,6
FR-01-0903-H1,7.2237854,-12.657445,10
DE-03-2277-H1,-10.510522,8.389913,6
DE-03-3728-H1,5.8468356,-35.38132,3
FR-01-1014-H1,-3.3850703,-11.873265,-1
DE-03-2037-H1,-10.51047,8.389947,6
DE-02-1128-H1,12.973736,1.971987,-1
GR-02-0514-H2,5.007603,8.085994,8
UK-01-0027-H1,12.992449,-12.156155,-1
DE-02-4316-H1,-1.8257117,-8.614035,-1
NL-04-0117-H1,-10.510523,8.389998,6
NY-01-1255-H1,22.706045,1.4251182,11
US-01-0110-H1,-0.48578125,-30.555561,-1
DE-02-0236-H1,8.023621,-9.315288,10
DE-03-0269-H1,-10.227449,9.075401,6
GR-01-0601-H1,6.1503763,1.9211698,-1
US-01-0780-H1,-10.227478,9.075534,6
DE-03-2390-H1,21.58338,-15.270955,17
FR-01-1106-H1,-10.227153,9.075197,6
NY-01-0895-H1,2.4102025,-34.897472,3
DE-02-4119-H1,1.5284576,-10.639744,-1
CZ-01-0195-H1,18.92132,4.178052,12
SE-01-0973-H1,-10.226754,9.073164,6
NY-01-0758-H1,-10.226757,9.073238,6
DE-03-4712-H1,17.81547,-23.057877,9
UK-01-0279-H1,12.646476,-20.906956,-1
DE-02-1624-H1,-10.227256,9.074993,6
DK-01-1364-H1,-10.51068,8.389771,6
GR-01-0648-H1,-10.51068,8.389771,6
DE-03-0367-H1,10.67963,-4.138448,-1
IT-02-0387-H1,-10.510686,8.389764,6
DK-01-0365-H1,-10.510686,8.389764,6
NY-01-1085-H1,8.756914,0.37856624,-1
ES-01-0583-H1,26.932993,-18.358614,17
NL-01-1401-H1,-10.510686,8.389764,6
ES-01-0032-H1,-10.510729,8.389763,6
DE-03-2891-H1,-10.510742,8.389758,6
FR-01-1113-H1,12.689782,-20.272305,-1
DE-02-1268-H1,-10.510742,8.389758,6
HU-01-0248-H1,25.560265,-17.473366,17
GR-01-0926-H1,2.411401,-34.897915,3
NL-01-0681-H1,2.2463994,32.068855,1
DE-02-2010-H1,-10.2267475,9.073153,6
UK-03-0485-H1,2.2535968,32.113533,1
DE-02-3964-H1,-10.51076,8.389751,6
UK-01-0514-H1,-10.510758,8.389758,6
NL-01-1374-H1,-10.510801,8.389735,6
CZ-01-1499-H1,-10.227427,9.075406,6
UK-02-0077-H1,11.815653,18.370604,-1
NL-01-1085-H1,-2.353513,8.873691,8
NY-01-0093-H1,2.4209933,-34.83769,3
RU-01-0303-H1,-10.227478,9.075534,6
US-01-0418-H1,-4.0220003,7.751396,8
UK-02-0110-H1,-2.6444464,-28.952757,4
DE-02-3940-H1,-10.510494,8.390106,6
DE-02-1883-H1,15.183059,0.34388313,-1
IT-02-0320-H1,1.7754108,7.081403,8
CZ-01-0338-H1,2.4102137,-34.897385,3
IT-02-0295-H1,-10.226792,9.073192,6
DE-02-0441-H1,-10.226834,9.073287,6
DE-02-4286-H1,-3.2943993,8.405514,8
UK-01-0820-H1,-10.510758,8.389758,6
RU-01-0002-H1,25.196957,-9.007816,-1
GR-02-0757-H1,23.748234,-10.190536,16
DE-02-1374-H1,4.20484,11.866682,-1
DE-02-3776-H2,-1.8271163,-8.604715,-1
DE-03-4392-H1,-10.226754,9.073164,6
DE-02-4700-H1,-4.951916,-27.24938,4
DE-02-2770-H1,-6.265962,-27.007862,4
GR-02-0732-H1,0.66692114,8.784642,8
DE-02-0427-H1,-4.951916,-27.24938,4
GR-03-0402-H1,-10.510494,8.390106,6
US-01-0469-H1,-10.510476,8.389915,6
UK-01-0423-H1,13.611493,-1.2884653,-1
DK-01-0963-H1,2.4102137,-34.897385,3
NY-01-0428-H1,21.161427,-7.2547793,-1
RU-01-0198-H1,-10.510207,8.390285,6
DE-03-3514-H1,-3.3850725,-11.873265,-1
SR-01-0143-H1,2.411401,-34.897915,3
DE-03-3306-H1,3.699344,-30.925835,-1
NY-01-0620-H1,19.287912,-3.7672548,13
UK-01-0592-H1,-10.510686,8.389816,6
US-01-0696-H1,-5.052556,6.9516473,8
SE-01-0717-H1,-10.226789,9.073188,6
DK-01-1047-H1,6.440483,-6.5726237,10
DE-02-2109-H1,16.356249,-11.014713,14
GR-01-0995-H1,8.603211,5.798159,-1
PL-01-0332-H1,3.620795,0.67654556,-1
DE-02-1584-H1,-10.227427,9.075406,6
RU-01-0733-H1,2.4102137,-34.897385,3
IT-07-0324-H1,11.877415,-6.514228,-1
IT-05-0367-H1,1.3196621,-14.433752,-1
DE-03-0666-H1,-1.4538091,0.8592296,-1
DE-03-1885-H1,-10.226775,9.073146,6
CZ-01-1428-H1,13.469353,1.033417,-1
DE-02-0307-H1,21.897532,-9.570377,-1
DE-02-2890-H1,-10.227151,9.0750675,6
FR-01-0668-H1,-6.253664,-29.82878,-1
DE-02-1650-H1,8.133198,-12.356297,10
DE-02-5005-H1,-10.510558,8.389881,6
NL-01-1091-H1,-4.951916,-27.24938,4
DE-02-1075-H1,-10.510633,8.389913,6
US-01-0517-H1,11.16365,3.8378963,-1
DK-01-0652-H1,23.413736,-10.40518,16
GR-02-0772-H1,-10.227502,9.075528,6
NY-01-0840-H1,-10.226786,9.073172,6
NL-01-0710-H1,-10.226812,9.07316,6
DE-02-0250-H1,5.8145957,-9.840673,10
IT-02-0722-H1,-10.226789,9.073233,6
DE-03-2921-H1,18.211594,-4.458753,13
UK-01-0076-H1,6.8892317,-16.165575,10
US-01-0058-H1,23.568363,-9.984016,16
NL-01-0518-H1,25.263933,-16.008251,17
DK-01-0236-H1,-10.226924,9.073814,6
DE-02-4940-H1,-10.226965,9.073939,6
DK-01-0433-H1,-10.227193,9.0751915,6
DE-03-1833-H1,-10.510777,8.38974,6
GR-01-0943-H1,-10.510801,8.3897295,6
DE-02-0020-H1,-10.510567,8.389884,6
DE-02-2033-H1,0.16071552,-3.8818803,-1
DE-03-4813-H1,-10.510483,8.3899765,6
NL-01-0723-H1,7.4489408,-13.777571,10
DE-02-0166-H1,-10.510495,8.389971,6
GR-01-0359-H1,15.640245,-3.9975736,-1
DK-01-0084-H1,9.720148,-13.645942,10
AT-01-0023-H1,9.30068,-8.325948,10
NY-01-0992-H2,-1.8490709,-8.512227,-1
GR-02-0577-H1,15.0710745,-9.786213,14
DE-02-3729-H1,14.8679695,-15.702396,15
DE-03-4833-H1,-10.510462,8.390001,6
SR-01-0051-H1,15.081426,-9.793379,14
IT-02-0269-H1,-10.510393,8.390023,6
DE-03-4042-H1,-10.226821,9.07324,6
DE-03-0797-H1,9.93091,-13.683394,10
FR-01-0324-H1,-1.0716103,-29.96951,4
NL-04-0109-H1,19.481464,-3.1584513,13
DE-03-4246-H1,8.023621,-9.315288,10
FR-01-1169-H1,-10.227128,9.075075,6
RU-01-0463-H1,-10.51057,8.390079,6
IT-06-0065-H1,16.590565,-15.920221,15
DE-02-1694-H1,7.2237854,-12.657445,10
FR-01-0122-H1,11.315672,-12.640976,10
CZ-01-1134-H1,2.1498995,10.571073,8
DE-03-1065-H1,23.980917,-14.922068,17
DE-02-0502-H1,14.9272,-15.568753,15
IT-02-0689-H1,-3.7293344,8.707912,8
NL-01-0091-H1,-10.51048,8.39009,6
DE-02-3685-H2,-10.510602,8.39013,6
CZ-01-0865-H1,5.8468356,-35.38132,3
DE-03-0773-H1,21.808908,-15.309069,17
SR-01-0016-H1,-10.510633,8.389888,6
DK-01-0315-H1,7.3571706,-12.756409,10
NL-01-0024-H1,21.023907,-16.290514,17
DE-02-1807-H1,3.8186946,11.563859,-1
DE-03-3444-H1,21.733824,-22.706686,9
UK-01-0068-H1,-3.5636685,8.193252,8
DK-01-1295-H1,18.841595,-6.178888,-1
DE-02-2784-H1,-13.325967,0.3009144,-1
DK-01-1309-H1,-10.510654,8.389755,6
IT-01-0308-H1,-10.510642,8.389914,6
DE-03-4278-H1,24.26397,-13.978584,-1
DE-01-0374-H1,22.33805,-22.475351,9
IT-07-0081-H1,-1.8686191,-31.764948,-1
SE-01-0192-H1,21.795637,0.5144005,11
UK-01-0595-H1,-10.226798,9.07315,6
DE-03-2330-H1,-10.510699,8.38976,6
UK-03-0386-H1,21.58338,-15.270955,17
DE-02-1082-H1,-10.226789,9.073188,6
NY-01-1003-H1,-10.226762,9.073209,6
NL-01-0094-H1,-10.226838,9.073271,6
NL-01-0190-H2,-10.227169,9.074731,6
DE-02-3425-H1,12.992451,-12.156156,-1
US-01-0741-H1,16.24331,-16.207525,15
DE-03-2985-H1,16.590567,-15.92022,15
GR-01-0072-H1,-4.2890167,9.817565,-1
CZ-01-0687-H1,-1.8271163,-8.604715,-1
DK-01-1197-H1,-10.510522,8.389913,6
FR-01-1066-H1,-10.510468,8.389954,6
GR-01-0146-H1,-10.510494,8.389954,6
DK-01-0382-H1,-10.510796,8.3897295,6
NL-01-0577-H1,17.195501,-23.385052,9
US-01-0372-H1,-0.48578125,-30.555561,-1
DE-02-0438-H1,2.4102137,-34.897385,3
DE-03-0138-H1,-10.227316,9.07479,6
DE-02-0304-H1,-10.227045,9.074818,6
GR-01-0934-H1,-10.22713,9.0751505,6
DE-03-2675-H1,21.643202,-22.783922,9
UK-01-0259-H1,-10.510686,8.389764,6
DE-03-2987-H1,-10.510745,8.389756,6
SE-01-1240-H1,-6.253664,-29.82878,-1
UK-03-0382-H1,21.45614,-16.982683,-1
IT-01-0013-H1,-10.227433,9.075409,6
ES-01-0101-H1,10.991449,-6.0564303,-1
IT-02-0213-H1,-10.510643,8.389873,6
DE-03-2316-H1,-10.510643,8.389873,6
DE-03-4089-H1,-10.510491,8.389909,6
UK-03-0073-H1,2.411401,-34.897915,3
NY-01-0388-H1,18.921324,4.1780443,12
DE-01-0202-H1,2.267782,8.10934,8
ES-01-0570-H1,9.964849,-12.200671,10
DE-03-1918-H1,17.437319,-21.339813,9
DE-02-0987-H1,8.984338,-20.411089,-1
FR-01-0429-H1,-1.2083957,11.158678,-1
IT-07-0111-H1,-10.510698,8.389764,6
ES-01-0077-H1,8.490354,-12.177193,10
GR-02-0321-H1,3.0213635,5.6101527,8
NY-01-0993-H2,-13.325967,0.3009144,-1
DE-02-2533-H1,-6.267225,-26.916044,4
CZ-01-0874-H1,2.4102025,-34.897472,3
SE-01-0989-H1,-10.510699,8.38976,6
DE-03-3292-H1,25.01055,-18.53138,17
FR-01-1135-H1,14.664855,-9.519775,14
DE-03-1246-H1,-10.51076,8.389751,6
RU-01-0630-H1,21.8257,1.0191665,11
DE-03-2536-H1,7.2237854,-12.657445,10
DE-02-1083-H1,21.8257,1.0191665,11
DE-03-1308-H1,-10.7310505,9.264692,6
DE-02-3168-H1,-11.0040045,8.603642,6
ES-01-0495-H1,-10.734597,9.257049,6
CZ-01-1392-H1,-10.735678,9.255957,6
GR-03-0410-H1,22.478386,-5.440156,-1
HU-01-0012-H1,24.447824,-19.472609,-1
UK-03-0356-H1,17.386002,-21.156784,9
ES-01-0402-H1,8.877906,-10.753713,10
NL-04-0060-H1,-10.985639,8.650005,6
DE-02-1034-H1,5.4303617,-15.030812,10
GR-01-0542-H1,2.0896027,5.902737,8
IT-08-0197-H1,22.68656,0.5755771,11
GR-01-0145-H1,19.305674,-3.7856872,13
GR-03-0397-H1,20.668287,0.24458423,-1
US-01-1099-H1,-10.985893,8.648962,6
DE-02-2328-H1,-11.003057,8.603809,6
ES-01-0394-H1,22.107792,-15.321974,17
NY-01-1054-H1,22.707853,1.4253036,11
DE-03-3544-H1,-10.739015,9.247915,6
IT-02-0168-H1,-10.731024,9.264707,6
IT-02-0693-H1,9.844271,-13.2911415,10
NY-01-1300-H1,18.912909,4.3956256,12
DE-02-2900-H1,-13.325955,0.30095682,-1
DE-02-3584-H1,-11.004066,8.60462,6
CZ-01-1639-H1,18.921427,4.1781025,12
IT-06-0005-H1,-10.985624,8.649505,6
DE-03-1101-H1,-10.731366,9.264274,6
DE-03-2217-H1,-10.731497,9.264736,6
US-01-0733-H1,-11.003057,8.603809,6
DE-02-3172-H1,-10.985718,8.649176,6
UK-03-0417-H1,3.6147885,-33.018616,3
CZ-01-0110-H1,-10.984083,8.653299,6
DE-01-0413-H1,-10.731504,9.264045,6
GR-03-0376-H1,23.565014,-15.958134,17
IT-02-0068-H1,2.5057917,-34.932278,3
DE-03-3320-H1,5.86553,-35.352345,3
CZ-01-0215-H1,-10.73135,9.264352,6
NL-01-0982-H1,-10.8209095,9.037047,6
UK-01-0085-H1,11.50064,-3.2738206,-1
DE-02-1410-H1,5.8146653,-9.840521,10
CZ-01-1265-H1,7.423825,-4.3716044,10
DE-03-0097-H1,22.68656,0.5755771,11
FR-01-0236-H1,-1.0719,-29.969189,4
DE-02-3620-H1,-6.269101,-26.912565,4
DE-01-0328-H1,16.144869,-21.878311,9
GR-01-0794-H1,-10.986624,8.647246,6
DK-01-1041-H1,-10.98632,8.6478,6
NY-01-0647-H1,-10.738995,9.247869,6
IT-05-0244-H1,-10.731384,9.264379,6
HU-01-0010-H1,25.452759,-17.669792,17
IT-02-0715-H1,-10.984072,8.653772,6
DE-02-4972-H1,-10.986402,8.647772,6
NY-01-0667-H1,-10.986346,8.647848,6
CZ-01-1348-H2,8.602311,-9.325227,10
IT-06-0285-H1,-0.48563936,-30.555548,-1
GR-01-0244-H1,-10.986659,8.647044,6
